,ID,tweet_id,term,pos,pos_fre,neg_fre,label,fea_weight,normalize_weight
371,371,189,lambat,adj,1,4,0,-1.427747223185769,0.8718477126472799
372,372,190,aplikasi,n,2,1,0,-2.6907816290195625,0.2189925863056248
373,373,190,ganggu,v,1,4,0,-1.427747223185769,0.8718477126472799
374,374,191,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
375,375,191,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
376,376,192,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
377,377,192,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
378,378,192,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
379,379,193,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
380,380,193,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
381,381,194,suka,adj,4,2,0,-2.6907816290195625,0.2189925863056248
382,382,194,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
383,383,195,ganggu,v,1,4,0,-1.427747223185769,0.8718477126472799
384,384,196,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
385,385,196,hujan,n,1,2,0,-1.6907816290195627,0.7358867606259765
386,386,196,mampus,v,1,2,0,-1.6907816290195627,0.7358867606259765
387,387,197,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
388,388,197,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
389,389,197,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
390,390,200,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
391,391,200,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
392,392,200,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
393,393,202,asyik,adj,5,2,0,-2.9131740503560106,0.10403923930381764
394,394,204,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
395,395,205,tingkat,n,2,2,1,-2.3486439519266993,0.39584155841042357
396,396,205,imun,adj,1,2,1,-2.9336064526478554,0.0934778495917934
397,397,205,semangat,n,16,3,1,-1.5965714653702845,0.7845834453780556
398,398,208,ada,v,6,1,0,-3.9131740503560106,-0.41285493501653425
399,399,208,dasar,n,4,4,0,-2.1058191282984065,0.5213562951242552
400,400,208,zodiak,n,2,1,0,-2.6907816290195625,0.2189925863056248
401,401,208,zodiak,n,2,1,0,-2.6907816290195625,0.2189925863056248
402,402,209,ada,v,6,1,0,-3.9131740503560106,-0.41285493501653425
403,403,209,dasar,n,4,4,0,-2.1058191282984065,0.5213562951242552
404,404,209,zodiak,n,2,1,0,-2.6907816290195625,0.2189925863056248
405,405,209,zodiak,n,2,1,0,-2.6907816290195625,0.2189925863056248
406,406,210,bonus,n,2,1,0,-2.6907816290195625,0.2189925863056248
407,407,210,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
408,408,210,habis,v,3,1,0,-3.1058191282984065,0.004462120803903069
409,409,210,aktif,adj,7,3,0,-2.842784722464613,0.14042307282520627
410,410,211,sisa,n,1,2,0,-1.6907816290195627,0.7358867606259765
411,411,211,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
412,412,211,sisa,n,1,2,0,-1.6907816290195627,0.7358867606259765
413,413,213,buka,v,2,3,0,-1.842784722464613,0.6573172471455582
414,414,214,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
415,415,214,nama,n,2,1,0,-2.6907816290195625,0.2189925863056248
416,416,215,ada,v,6,1,0,-3.9131740503560106,-0.41285493501653425
417,417,215,tinggal,v,3,2,0,-2.427747223185769,0.3549535383269278
418,418,215,kaya,adj,3,3,0,-2.1058191282984065,0.5213562951242552
419,419,216,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
420,420,216,lambat,adj,1,4,0,-1.427747223185769,0.8718477126472799
421,421,217,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
422,422,217,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
423,423,218,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
424,424,218,tunggu,v,1,2,0,-1.6907816290195627,0.7358867606259765
425,425,219,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
426,426,220,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
427,427,220,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
428,428,221,rindu,adj,1,2,1,-2.9336064526478554,0.0934778495917934
429,429,221,selamat,adj,4,3,1,-2.155998873984303,0.49541867691033836
430,430,222,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
431,431,222,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
432,432,222,sumpah,n,2,3,1,-2.6705720468140615,0.2294388016130966
433,433,222,tuntas,adj,2,1,1,-1.9336064526478551,0.6103720239121453
434,434,222,lancar,adj,3,3,1,-2.3486439519266993,0.39584155841042357
435,435,222,gagal,v,1,12,1,-5.049083670067791,-1.0
436,436,223,tolong,v,6,1,1,-1.5710363732631472,0.7977823857289685
437,437,223,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
438,438,224,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
439,439,224,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
440,440,226,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
441,441,228,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
442,442,228,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
443,443,229,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
444,444,229,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
445,445,230,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
446,446,230,pas,n,2,1,0,-2.6907816290195625,0.2189925863056248
447,447,231,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
448,448,231,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
449,449,232,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
450,450,232,proses,n,1,2,0,-1.6907816290195627,0.7358867606259765
451,451,232,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
452,452,233,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
453,453,234,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
454,454,236,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
455,455,237,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
456,456,237,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
457,457,238,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
458,458,238,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
459,459,240,tarik,v,1,2,0,-1.6907816290195627,0.7358867606259765
460,460,241,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
461,461,241,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
462,462,241,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
463,463,242,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
464,464,242,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
465,465,244,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
466,466,244,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
467,467,245,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
468,468,245,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
469,469,246,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
470,470,246,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
471,471,246,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
472,472,248,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
473,473,248,tunggu,v,1,2,0,-1.6907816290195627,0.7358867606259765
474,474,249,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
475,475,251,rindu,adj,1,2,0,-1.6907816290195627,0.7358867606259765
476,476,251,jaga,v,5,5,0,-2.1058191282984065,0.5213562951242552
477,477,252,selamat,adj,4,3,1,-2.155998873984303,0.49541867691033836
478,478,252,vaksinasi,n,2,1,1,-1.9336064526478551,0.6103720239121453
479,479,252,proses,n,1,2,1,-2.9336064526478554,0.0934778495917934
480,480,255,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
481,481,256,rindu,adj,1,2,1,-2.9336064526478554,0.0934778495917934
482,482,256,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
483,483,256,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
484,484,257,akrab,adj,5,1,0,-3.6907816290195625,-0.2979015880147271
485,485,257,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
486,486,257,akrab,adj,5,1,0,-3.6907816290195625,-0.2979015880147271
487,487,258,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
488,488,260,selamat,adj,4,3,1,-2.155998873984303,0.49541867691033836
489,489,260,isi,n,2,1,1,-1.9336064526478551,0.6103720239121453
490,490,261,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
491,491,261,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
492,492,261,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
493,493,261,tunggu,v,1,2,0,-1.6907816290195627,0.7358867606259765
494,494,262,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
495,495,263,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
496,496,263,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
497,497,263,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
498,498,264,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
499,499,264,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
500,500,267,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
501,501,267,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
502,502,267,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
503,503,269,dewa,n,2,1,1,-1.9336064526478551,0.6103720239121453
504,504,269,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
505,505,269,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
506,506,269,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
507,507,270,pas,n,2,1,0,-2.6907816290195625,0.2189925863056248
508,508,271,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
509,509,271,senang,adj,8,4,1,-1.9336064526478551,0.6103720239121453
510,510,273,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
511,511,273,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
512,512,273,potong,n,2,2,0,-2.1058191282984065,0.5213562951242552
513,513,274,potong,n,2,2,0,-2.1058191282984065,0.5213562951242552
514,514,276,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
515,515,276,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
516,516,276,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
517,517,278,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
518,518,279,abang,n,4,1,0,-3.427747223185769,-0.16194063599342412
519,519,279,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
520,520,279,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
521,521,279,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
522,522,279,balas,v,1,2,0,-1.6907816290195627,0.7358867606259765
523,523,280,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
524,524,280,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
525,525,280,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
526,526,282,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
527,527,283,cepat,adj,10,4,0,-2.9131740503560106,0.10403923930381764
528,528,283,lambat,adj,1,4,0,-1.427747223185769,0.8718477126472799
529,529,284,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
530,530,284,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
531,531,284,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
532,532,284,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
533,533,285,kali,n,2,1,0,-2.6907816290195625,0.2189925863056248
534,534,285,kali,n,2,1,0,-2.6907816290195625,0.2189925863056248
535,535,286,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
536,536,286,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
537,537,286,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
538,538,287,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
539,539,288,abang,n,4,1,0,-3.427747223185769,-0.16194063599342412
540,540,288,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
541,541,288,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
542,542,288,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
543,543,289,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
544,544,290,palsu,adj,2,11,0,-1.3468272278022015,0.9136747868470758
545,545,290,kaya,adj,3,3,0,-2.1058191282984065,0.5213562951242552
546,546,291,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
547,547,291,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
548,548,292,tolong,v,6,1,1,-1.5710363732631472,0.7977823857289685
549,549,292,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
550,550,292,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
551,551,295,jadi,v,2,2,0,-2.1058191282984065,0.5213562951242552
552,552,296,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
553,553,296,berat,adj,6,10,0,-1.7838910334110443,0.6877590519215822
554,554,296,nama,n,2,1,0,-2.6907816290195625,0.2189925863056248
555,555,297,anak,n,3,2,0,-2.427747223185769,0.3549535383269278
556,556,305,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
557,557,305,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
558,558,306,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
559,559,306,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
560,560,306,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
561,561,307,kecewa,adj,1,4,0,-1.427747223185769,0.8718477126472799
562,562,307,percaya,v,6,2,0,-3.1058191282984065,0.004462120803903069
563,563,308,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
564,564,308,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
565,565,309,jelas,adj,16,4,0,-3.427747223185769,-0.16194063599342412
566,566,310,buruk,adj,1,19,0,-1.1798197097421834,1.0
567,567,312,utuh,adj,2,1,0,-2.6907816290195625,0.2189925863056248
568,568,313,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
569,569,313,muncul,v,4,3,1,-2.155998873984303,0.49541867691033836
570,570,313,isi,n,2,1,1,-1.9336064526478551,0.6103720239121453
571,571,313,hasil,n,4,3,1,-2.155998873984303,0.49541867691033836
572,572,314,stop,n,2,1,0,-2.6907816290195625,0.2189925863056248
573,573,315,ada,v,6,1,0,-3.9131740503560106,-0.41285493501653425
574,574,315,maju,v,6,1,0,-3.9131740503560106,-0.41285493501653425
575,575,316,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
576,576,316,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
577,577,316,kenan,v,1,2,1,-2.9336064526478554,0.0934778495917934
578,578,317,turut,v,2,1,0,-2.6907816290195625,0.2189925863056248
579,579,319,bulan,n,2,1,0,-2.6907816290195625,0.2189925863056248
580,580,322,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
581,581,323,prioritas,n,2,2,1,-2.3486439519266993,0.39584155841042357
582,582,324,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
583,583,324,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
584,584,333,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
585,585,333,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
586,586,333,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
587,587,335,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
588,588,336,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
589,589,336,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
590,590,337,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
591,591,337,tunggu,v,1,2,0,-1.6907816290195627,0.7358867606259765
592,592,338,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
593,593,338,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
594,594,338,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
595,595,340,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
596,596,340,bagus,adj,13,1,0,-4.913174050356011,-0.9297491093368863
597,597,342,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
598,598,342,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
599,599,344,cepat,adj,10,4,0,-2.9131740503560106,0.10403923930381764
600,600,344,harap,v,2,2,0,-2.1058191282984065,0.5213562951242552
601,601,344,malam,n,1,2,0,-1.6907816290195627,0.7358867606259765
602,602,344,beda,n,1,2,0,-1.6907816290195627,0.7358867606259765
603,603,345,bagus,adj,13,1,1,-1.455559155843211,0.8574718866800579
604,604,346,indah,adj,10,2,1,-1.611678357760493,0.7767747807094725
605,605,346,selamat,adj,4,3,1,-2.155998873984303,0.49541867691033836
606,606,347,kerja,n,4,2,0,-2.6907816290195625,0.2189925863056248
607,607,348,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
608,608,348,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
609,609,351,pas,n,2,1,0,-2.6907816290195625,0.2189925863056248
610,610,351,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
611,611,351,gagal,v,1,12,0,-1.2212963457183426,0.9785609684935175
612,612,351,selamat,adj,4,3,0,-2.3282115496348545,0.40640294812244804
613,613,352,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
614,614,352,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
615,615,352,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
616,616,353,enak,adj,11,2,0,-3.8062588464394986,-0.3575910889658167
617,617,354,bersih,adj,15,5,0,-3.1058191282984065,0.004462120803903069
618,618,354,bersih,adj,15,5,0,-3.1058191282984065,0.004462120803903069
619,619,354,rebah,v,2,1,0,-2.6907816290195625,0.2189925863056248
620,620,354,kerja,n,4,2,0,-2.6907816290195625,0.2189925863056248
621,621,354,sayang,adj,4,2,0,-2.6907816290195625,0.2189925863056248
622,622,354,anak,n,3,2,0,-2.427747223185769,0.3549535383269278
623,623,354,anak,n,3,2,0,-2.427747223185769,0.3549535383269278
624,624,355,masuk,v,2,1,0,-2.6907816290195625,0.2189925863056248
625,625,356,masuk,v,2,1,0,-2.6907816290195625,0.2189925863056248
626,626,357,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
627,627,358,main,v,4,1,0,-3.427747223185769,-0.16194063599342412
628,628,359,indah,adj,10,2,1,-1.611678357760493,0.7767747807094725
629,629,360,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
630,630,361,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
631,631,361,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
632,632,362,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
633,633,362,asing,adj,3,6,1,-2.9336064526478554,0.0934778495917934
634,634,363,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
635,635,366,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
636,636,366,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
637,637,366,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
638,638,367,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
639,639,367,kerja,n,4,2,0,-2.6907816290195625,0.2189925863056248
640,640,367,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
641,641,367,bulan,n,2,1,0,-2.6907816290195625,0.2189925863056248
642,642,367,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
643,643,368,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
644,644,368,kerja,n,4,2,0,-2.6907816290195625,0.2189925863056248
645,645,368,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
646,646,368,bulan,n,2,1,0,-2.6907816290195625,0.2189925863056248
647,647,368,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
648,648,369,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
649,649,369,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
650,650,369,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
651,651,370,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
652,652,370,kerja,n,4,2,0,-2.6907816290195625,0.2189925863056248
653,653,370,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
654,654,370,bulan,n,2,1,0,-2.6907816290195625,0.2189925863056248
655,655,370,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
656,656,371,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
657,657,373,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
658,658,373,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
659,659,374,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
660,660,374,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
661,661,375,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
662,662,375,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
663,663,377,utama,adj,13,2,0,-4.012709723906926,-0.4643043448120546
664,664,377,akumulasi,n,1,2,0,-1.6907816290195627,0.7358867606259765
665,665,377,maksimal,adj,2,1,0,-2.6907816290195625,0.2189925863056248
666,666,378,beda,n,1,2,0,-1.6907816290195627,0.7358867606259765
667,667,378,utama,adj,13,2,0,-4.012709723906926,-0.4643043448120546
668,668,379,beda,n,1,2,0,-1.6907816290195627,0.7358867606259765
669,669,380,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
670,670,380,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
671,671,381,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
672,672,381,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
673,673,382,aplikasi,n,2,1,1,-1.9336064526478551,0.6103720239121453
674,674,382,kena,v,1,2,1,-2.9336064526478554,0.0934778495917934
675,675,384,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
676,676,384,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
677,677,385,liat,adj,2,5,0,-1.5912459554686484,0.7873361704214967
678,678,385,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
679,679,385,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
680,680,386,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
681,681,386,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
682,682,387,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
683,683,387,tunggu,v,1,2,1,-2.9336064526478554,0.0934778495917934
684,684,389,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
685,685,389,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
686,686,391,gering,adj,1,2,0,-1.6907816290195627,0.7358867606259765
687,687,391,hari,n,5,1,0,-3.6907816290195625,-0.2979015880147271
688,688,391,parah,adj,2,5,0,-1.5912459554686484,0.7873361704214967
689,689,392,harga,n,2,1,0,-2.6907816290195625,0.2189925863056248
690,690,393,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
691,691,393,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
692,692,394,utama,adj,13,2,0,-4.012709723906926,-0.4643043448120546
693,693,395,kena,v,1,2,0,-1.6907816290195627,0.7358867606259765
694,694,395,ada,v,6,1,0,-3.9131740503560106,-0.41285493501653425
695,695,396,baik,adj,13,1,1,-1.455559155843211,0.8574718866800579
696,696,396,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
697,697,396,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
698,698,397,tunggu,v,1,2,0,-1.6907816290195627,0.7358867606259765
699,699,398,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
700,700,398,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
701,701,401,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
702,702,401,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
703,703,402,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
704,704,402,hari,n,5,1,0,-3.6907816290195625,-0.2979015880147271
705,705,403,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
706,706,403,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
707,707,404,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
708,708,404,bom,n,1,2,0,-1.6907816290195627,0.7358867606259765
709,709,405,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
710,710,406,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
711,711,406,baca,v,2,1,1,-1.9336064526478551,0.6103720239121453
712,712,407,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
713,713,407,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
714,714,408,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
715,715,409,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
716,716,410,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
717,717,412,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
718,718,412,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
719,719,412,penyalahgunaan,n,1,3,0,-1.5208566275772504,0.8237200039428854
720,720,412,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
721,721,413,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
722,722,413,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
723,723,414,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
724,724,414,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
725,725,414,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
726,726,415,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
727,727,416,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
728,728,417,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
729,729,417,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
730,730,418,kali,n,2,1,0,-2.6907816290195625,0.2189925863056248
731,731,418,gagal,v,1,12,0,-1.2212963457183426,0.9785609684935175
732,732,420,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
733,733,421,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
734,734,422,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
735,735,422,cek,n,3,1,1,-1.7636814512055428,0.698205267229054
736,736,423,realisasi,n,3,1,1,-1.7636814512055428,0.698205267229054
737,737,424,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
738,738,425,harga,n,2,1,0,-2.6907816290195625,0.2189925863056248
739,739,425,gila,adj,5,10,0,-1.6907816290195627,0.7358867606259765
740,740,426,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
741,741,426,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
742,742,426,penyalahgunaan,n,1,3,0,-1.5208566275772504,0.8237200039428854
743,743,426,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
744,744,427,pasti,adj,7,7,0,-2.1058191282984065,0.5213562951242552
745,745,428,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
746,746,428,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
747,747,428,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
748,748,429,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
