,ID,tweet_id,term,pos,pos_fre,neg_fre,label,fea_weight,normalize_weight
130,130,95,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
131,131,96,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
132,132,96,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
133,133,97,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
134,134,97,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
135,135,98,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
136,136,98,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
137,137,99,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
138,138,99,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
139,139,100,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
140,140,100,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
141,141,101,murah,adj,3,5,1,-3.1261525994134067,0.10930206143374566
142,142,101,harga,n,2,1,1,-2.2960776008557193,0.52294741042362
143,143,102,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
144,144,102,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
145,145,103,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
146,146,103,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
147,147,105,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
148,148,105,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
149,149,108,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
150,150,108,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
151,151,110,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
152,152,110,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
153,153,111,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
154,154,111,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
155,155,112,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
156,156,112,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
157,157,113,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
158,158,113,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
159,159,114,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
160,160,114,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
161,161,116,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
162,162,116,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
163,163,118,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
164,164,118,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
165,165,119,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
166,166,119,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
167,167,121,perintah,n,5,2,1,-2.196541927304805,0.5725483121426818
168,168,123,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
169,169,123,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
170,170,125,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
171,171,125,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
172,172,126,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
173,173,126,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
174,174,127,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
175,175,127,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
176,176,128,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
177,177,128,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
178,178,130,bukti,n,5,1,0,-3.849723238029203,-0.2512697300900496
179,179,131,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
180,180,131,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
181,181,132,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
182,182,132,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
183,183,133,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
184,184,133,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
185,185,134,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
186,186,134,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
187,187,135,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
188,188,135,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
189,189,137,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
190,190,137,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
191,191,138,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
192,192,138,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
193,193,139,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
194,194,139,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
195,195,140,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
196,196,140,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
197,197,141,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
198,198,141,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
199,199,142,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
200,200,142,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
201,201,143,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
202,202,143,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
203,203,144,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
204,204,144,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
205,205,146,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
206,206,146,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
207,207,147,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
208,208,147,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
209,209,149,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
210,210,149,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
211,211,150,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
212,212,150,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
213,213,151,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
214,214,151,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
215,215,153,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
216,216,153,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
217,217,155,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
218,218,155,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
219,219,157,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
220,220,157,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
221,221,158,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
222,222,158,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
223,223,159,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
224,224,159,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
225,225,160,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
226,226,160,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
227,227,161,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
228,228,161,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
229,229,162,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
230,230,162,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
231,231,164,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
232,232,164,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
233,233,167,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
234,234,167,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
235,235,168,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
236,236,168,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
237,237,169,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
238,238,169,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
239,239,170,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
240,240,170,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
241,241,171,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
242,242,171,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
243,243,173,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
244,244,173,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
245,245,174,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
246,246,174,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
247,247,175,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
248,248,175,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
249,249,177,bad,n,1,2,0,-1.8497232380292032,0.7453759939917779
250,250,178,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
251,251,178,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
252,252,179,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
253,253,179,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
254,254,180,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
255,255,180,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
256,256,181,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
257,257,181,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
258,258,185,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
259,259,185,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
260,260,186,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
261,261,186,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
262,262,187,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
263,263,187,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
264,264,188,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
265,265,188,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
266,266,189,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
267,267,189,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
268,268,190,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
269,269,190,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
270,270,191,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
271,271,191,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
272,272,192,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
273,273,192,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
274,274,194,sukses,adj,2,1,0,-2.849723238029203,0.2470531319508642
275,275,194,pasang,n,2,1,0,-2.849723238029203,0.2470531319508642
276,276,194,alam,n,2,2,0,-2.264760737308047,0.5385533194968408
277,277,195,bukti,n,5,1,0,-3.849723238029203,-0.2512697300900496
278,278,196,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
279,279,196,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
280,280,197,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
281,281,197,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
282,282,198,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
283,283,198,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
284,284,200,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
285,285,200,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
286,286,201,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
287,287,201,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
288,288,202,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
289,289,202,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
290,290,204,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
291,291,204,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
292,292,205,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
293,293,205,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
294,294,206,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
295,295,206,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
296,296,207,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
297,297,207,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
298,298,208,mati,v,2,5,1,-3.518470022192167,-0.08619867951388127
299,299,208,isi,n,2,1,1,-2.2960776008557193,0.52294741042362
300,300,209,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
301,301,209,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
302,302,210,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
303,303,210,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
304,304,212,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
305,305,212,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
306,306,214,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
307,307,214,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
308,308,215,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
309,309,215,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
310,310,216,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
311,311,216,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
312,312,218,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
313,313,218,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
314,314,219,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
315,315,219,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
316,316,220,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
317,317,220,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
318,318,221,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
319,319,221,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
320,320,222,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
321,321,222,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
322,322,224,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
323,323,224,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
324,324,225,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
325,325,225,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
326,326,226,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
327,327,226,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
328,328,227,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
329,329,227,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
330,330,228,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
331,331,228,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
332,332,229,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
333,333,229,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
334,334,230,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
335,335,230,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
336,336,231,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
337,337,231,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
338,338,233,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
339,339,233,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
340,340,234,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
341,341,234,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
342,342,235,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
343,343,235,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
344,344,236,buat,v,2,2,1,-2.7111151001345632,0.31612473592868273
345,345,236,contoh,n,6,2,1,-2.1261525994134067,0.6076249234746596
346,346,237,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
347,347,237,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
348,348,238,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
349,349,238,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
350,350,239,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
351,351,239,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
352,352,240,benar,adj,12,1,0,-4.965200455449139,-0.8071375296161869
353,353,240,lindung,v,1,2,0,-1.8497232380292032,0.7453759939917779
354,354,242,waktu,n,5,2,0,-3.0721156593656507,0.13622990405427693
355,355,242,kek,n,1,2,0,-1.8497232380292032,0.7453759939917779
356,356,243,lemah,adj,5,14,0,-1.7053333286940282,0.8173287868615104
357,357,243,bolak,adj,1,2,0,-1.8497232380292032,0.7453759939917779
358,358,243,lempar,v,2,1,0,-2.849723238029203,0.2470531319508642
359,359,244,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
360,360,244,lambat,adj,1,4,0,-1.5866888321954091,0.8764520519221055
361,361,245,sumpah,n,2,3,0,-2.001726331474253,0.6696293774271682
362,362,245,bingung,adj,1,7,0,-1.4574058152504428,0.9408767349394052
363,363,245,kasar,adj,7,18,0,-1.7386919256404592,0.8007054353574956
364,364,246,tanggal,v,2,1,0,-2.849723238029203,0.2470531319508642
365,365,247,lambat,adj,1,4,0,-1.5866888321954091,0.8764520519221055
366,366,247,sibuk,adj,6,1,0,-4.072115659365651,-0.3620929579866372
367,367,250,sadar,adj,2,1,0,-2.849723238029203,0.2470531319508642
368,368,251,cek,n,3,1,0,-3.264760737308047,0.040230457455926905
369,369,251,privasi,n,3,1,0,-3.264760737308047,0.040230457455926905
370,370,252,buang,v,2,5,0,-1.7501875644782887,0.7949768957108398
371,371,252,hulu,n,1,2,0,-1.8497232380292032,0.7453759939917779
372,372,253,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
373,373,253,nyaman,adj,4,2,0,-2.849723238029203,0.2470531319508642
374,374,253,kena,v,1,2,0,-1.8497232380292032,0.7453759939917779
375,375,253,sebab,n,4,2,0,-2.849723238029203,0.2470531319508642
376,376,254,nama,n,2,1,0,-2.849723238029203,0.2470531319508642
377,377,254,lengkap,adj,4,1,0,-3.586688832195409,-0.12019367215972221
378,378,255,nyata,adj,23,2,0,-4.908616927082772,-0.7789406638162855
379,379,256,lambat,adj,1,4,0,-1.5866888321954091,0.8764520519221055
380,380,256,mati,v,2,5,0,-1.7501875644782887,0.7949768957108398
381,381,256,serang,v,1,4,0,-1.5866888321954091,0.8764520519221055
382,382,256,tolong,v,6,1,0,-4.072115659365651,-0.3620929579866372
383,383,256,baik,adj,13,1,0,-5.072115659365651,-0.8604158200275511
384,384,257,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
385,385,258,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
386,386,258,nyaman,adj,4,2,0,-2.849723238029203,0.2470531319508642
387,387,260,aman,adj,7,5,0,-2.527795143141841,0.4074772615665134
388,388,261,baru,adj,7,6,0,-2.3802379547279826,0.48100838201161755
389,389,262,kerja,n,4,2,0,-2.849723238029203,0.2470531319508642
390,390,262,mati,v,2,5,0,-1.7501875644782887,0.7949768957108398
391,391,263,aman,adj,7,5,0,-2.527795143141841,0.4074772615665134
392,392,263,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
393,393,264,nyata,adj,23,2,0,-4.908616927082772,-0.7789406638162855
394,394,265,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
395,395,265,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
396,396,266,siap,v,3,1,0,-3.264760737308047,0.040230457455926905
397,397,268,nama,n,2,1,0,-2.849723238029203,0.2470531319508642
398,398,268,lengkap,adj,4,1,0,-3.586688832195409,-0.12019367215972221
399,399,268,tempat,n,3,2,0,-2.586688832195409,0.3781291898811916
400,400,268,tanggal,v,2,1,0,-2.849723238029203,0.2470531319508642
401,401,268,mas,n,1,2,0,-1.8497232380292032,0.7453759939917779
402,402,269,bambang,adj,3,1,0,-3.264760737308047,0.040230457455926905
403,403,269,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
404,404,269,nyaman,adj,4,2,0,-2.849723238029203,0.2470531319508642
405,405,270,kek,n,1,2,0,-1.8497232380292032,0.7453759939917779
406,406,270,mati,v,2,5,0,-1.7501875644782887,0.7949768957108398
407,407,270,mati,v,2,5,0,-1.7501875644782887,0.7949768957108398
408,408,272,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
409,409,273,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
410,410,275,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
411,411,275,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
412,412,276,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
413,413,276,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
414,414,277,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
415,415,277,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
416,416,278,not,n,2,2,0,-2.264760737308047,0.5385533194968408
417,417,279,privasi,n,3,1,0,-3.264760737308047,0.040230457455926905
418,418,279,jaga,v,5,5,0,-2.264760737308047,0.5385533194968408
419,419,279,cek,n,3,1,0,-3.264760737308047,0.040230457455926905
420,420,281,lambat,adj,1,4,0,-1.5866888321954091,0.8764520519221055
421,421,282,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
422,422,283,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
423,423,284,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
424,424,285,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
425,425,286,tukar,v,2,2,0,-2.264760737308047,0.5385533194968408
426,426,287,hasil,n,4,3,0,-2.4871531586444946,0.42773009160025355
427,427,288,tolong,v,6,1,0,-4.072115659365651,-0.3620929579866372
428,428,289,lambat,adj,1,4,0,-1.5866888321954091,0.8764520519221055
429,429,292,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
430,430,292,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
431,431,293,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
432,432,293,cepat,adj,10,4,0,-3.0721156593656507,0.13622990405427693
433,433,293,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
434,434,293,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
435,435,294,utas,adj,2,1,0,-2.849723238029203,0.2470531319508642
436,436,294,bebas,v,3,1,0,-3.264760737308047,0.040230457455926905
437,437,295,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
438,438,295,cek,n,3,1,0,-3.264760737308047,0.040230457455926905
439,439,295,rekan,n,2,1,0,-2.849723238029203,0.2470531319508642
440,440,296,sakit,adj,1,7,0,-1.4574058152504428,0.9408767349394052
441,441,296,rindu,adj,1,2,0,-1.8497232380292032,0.7453759939917779
442,442,297,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
443,443,298,tolong,v,6,1,0,-4.072115659365651,-0.3620929579866372
444,444,298,aplikasi,n,2,1,0,-2.849723238029203,0.2470531319508642
445,445,299,not,n,2,2,0,-2.264760737308047,0.5385533194968408
446,446,300,utas,adj,2,1,0,-2.849723238029203,0.2470531319508642
447,447,300,bebas,v,3,1,0,-3.264760737308047,0.040230457455926905
448,448,301,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
449,449,301,nama,n,2,1,0,-2.849723238029203,0.2470531319508642
450,450,302,baik,adj,13,1,0,-5.072115659365651,-0.8604158200275511
451,451,302,percaya,v,6,2,0,-3.264760737308047,0.040230457455926905
452,452,303,buruk,adj,1,19,0,-1.3387613187518237,1.0
453,453,303,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
454,454,303,mahal,adj,4,2,0,-2.849723238029203,0.2470531319508642
455,455,303,kualitas,n,4,1,0,-3.586688832195409,-0.12019367215972221
456,456,303,sampah,n,4,2,0,-2.849723238029203,0.2470531319508642
457,457,304,goblok,adj,1,3,1,-3.7111151001345632,-0.18219812611223107
458,458,305,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
459,459,305,cepat,adj,10,4,0,-3.0721156593656507,0.13622990405427693
460,460,305,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
461,461,305,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
462,462,306,baik,adj,13,1,0,-5.072115659365651,-0.8604158200275511
463,463,306,ada,v,6,1,0,-4.072115659365651,-0.3620929579866372
464,464,306,lawan,n,1,2,0,-1.8497232380292032,0.7453759939917779
465,465,307,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
466,466,307,cepat,adj,10,4,0,-3.0721156593656507,0.13622990405427693
467,467,307,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
468,468,307,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
469,469,310,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
470,470,310,cepat,adj,10,4,0,-3.0721156593656507,0.13622990405427693
471,471,310,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
472,472,310,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
473,473,311,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
474,474,311,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
475,475,313,balas,v,1,2,0,-1.8497232380292032,0.7453759939917779
476,476,313,sama,v,2,1,0,-2.849723238029203,0.2470531319508642
477,477,313,dasar,n,4,4,0,-2.264760737308047,0.5385533194968408
478,478,314,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
479,479,314,cepat,adj,10,4,0,-3.0721156593656507,0.13622990405427693
480,480,314,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
481,481,314,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
482,482,315,masuk,v,2,1,0,-2.849723238029203,0.2470531319508642
483,483,315,balas,v,1,2,0,-1.8497232380292032,0.7453759939917779
484,484,316,proses,n,1,2,0,-1.8497232380292032,0.7453759939917779
485,485,316,cepat,adj,10,4,0,-3.0721156593656507,0.13622990405427693
486,486,316,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
487,487,316,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
488,488,317,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
489,489,317,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
490,490,319,kasih,n,5,1,0,-3.849723238029203,-0.2512697300900496
491,491,320,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
492,492,320,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
493,493,321,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
494,494,321,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
495,495,322,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
496,496,322,aplikasi,n,2,1,0,-2.849723238029203,0.2470531319508642
497,497,324,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
498,498,324,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
499,499,325,kali,n,2,1,0,-2.849723238029203,0.2470531319508642
500,500,325,tipu,n,2,3,0,-2.001726331474253,0.6696293774271682
501,501,326,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
502,502,327,murah,adj,3,5,0,-1.9428326424206845,0.69897744911249
503,503,327,harga,n,2,1,0,-2.849723238029203,0.2470531319508642
504,504,328,mati,v,2,5,1,-3.518470022192167,-0.08619867951388127
505,505,328,lampu,n,6,3,1,-2.2960776008557193,0.52294741042362
506,506,328,enak,adj,11,2,1,-1.952123199638358,0.6943477520498245
507,507,330,sial,adj,1,4,1,-4.033043195021925,-0.3426222557278801
508,508,332,maaf,n,1,2,0,-1.8497232380292032,0.7453759939917779
509,509,332,lambat,adj,1,4,0,-1.5866888321954091,0.8764520519221055
510,510,333,mahal,adj,4,2,0,-2.849723238029203,0.2470531319508642
511,511,333,buruk,adj,1,19,0,-1.3387613187518237,1.0
512,512,335,cek,n,3,1,0,-3.264760737308047,0.040230457455926905
